Data Import Template,,,,,,,,,
Table:,Employee Checkin,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Notes:,,,,,,,,,
Please do not change the template headings.,,,,,,,,,
First data column must be blank.,,,,,,,,,
"If you are uploading new records, leave the ""name"" (ID) column blank.",,,,,,,,,
"If you are uploading new records, ""Naming Series"" becomes mandatory, if present.",,,,,,,,,
Only mandatory fields are necessary for new records. You can delete non-mandatory columns if you wish.,,,,,,,,,
"For updating, you can update only selective columns.",,,,,,,,,
You can only upload upto 5000 records in one go. (may be less in some cases),,,,,,,,,
,,,,,,,,,
DocType:,Employee Checkin,,,,,,,,
Column Labels:,ID,Employee,Time,Employee Name,Log Type,Shift,Location / Device ID,Skip Auto Attendance,Attendance Marked
Column Name:,name,employee,time,employee_name,log_type,shift,device_id,skip_auto_attendance,attendance
Mandatory:,Yes,Yes,Yes,No,No,No,No,No,No
Type:,Data,Link,Datetime,Data,Select,Link,Data,Check,Link
Info:,,Valid Employee,dd-mm-yyyy,,"One of: IN, OUT",Valid Shift Type,,0 or 1,Valid Attendance
Start entering data below this line,,,,,,,,,
,,HR-EMP-00012,2020-03-05 10:24:11,,IN,,,,
,,HR-EMP-00001,2020-03-05 10:55:09,,IN,,,,
,,84,2020-03-05 11:23:14,,IN,,,,
,,HR-EMP-00004,2020-03-05 11:25:59,,IN,,,,
,,HR-EMP-00020,2020-03-05 11:26:02,,IN,,,,
,,HR-EMP-00019,2020-03-05 11:39:25,,IN,,,,
,,53,2020-03-05 18:19:22,,OUT,,,,,
,,HR-EMP-00009,2020-03-05 18:33:12,,OUT,,,,,
,,HR-EMP-00018,2020-03-05 18:47:21,,OUT,,,,,
,,HR-EMP-00007,2020-03-05 18:48:21,,OUT,,,,,
,,HR-EMP-00014,2020-03-05 18:59:04,,OUT,,,,,
,,HR-EMP-00001,2020-03-05 19:13:10,,OUT,,,,,
,,HR-EMP-00012,2020-03-05 19:13:14,,OUT,,,,,
,,HR-EMP-00004,2020-03-05 19:35:53,,OUT,,,,,
,,HR-EMP-00019,2020-03-05 20:36:04,,OUT,,,,,
,,HR-EMP-00009,2020-03-06 09:56:05,,IN,,,,
,,53,2020-03-06 09:57:15,,IN,,,,
,,HR-EMP-00018,2020-03-06 10:33:00,,IN,,,,
,,HR-EMP-00014,2020-03-06 10:33:24,,IN,,,,
,,HR-EMP-00012,2020-03-06 10:39:46,,IN,,,,
,,HR-EMP-00001,2020-03-06 10:44:07,,IN,,,,
,,84,2020-03-06 10:44:11,,IN,,,,
,,HR-EMP-00020,2020-03-06 11:18:33,,IN,,,,
,,HR-EMP-00007,2020-03-06 11:19:54,,IN,,,,
,,HR-EMP-00004,2020-03-06 11:43:00,,IN,,,,
,,HR-EMP-00018,2020-03-06 18:38:20,,OUT,,,,,
,,HR-EMP-00009,2020-03-06 18:38:46,,OUT,,,,,
,,84,2020-03-06 18:59:56,,OUT,,,,,
,,HR-EMP-00007,2020-03-06 19:08:54,,OUT,,,,,
,,HR-EMP-00014,2020-03-06 19:12:28,,OUT,,,,,
,,HR-EMP-00001,2020-03-06 19:12:36,,OUT,,,,,
,,HR-EMP-00004,2020-03-06 19:46:52,,OUT,,,,,
,,HR-EMP-00012,2020-03-06 19:46:57,,OUT,,,,,
,,HR-EMP-00020,2020-03-06 19:47:07,,OUT,,,,,
,,HR-EMP-00009,2020-03-09 09:58:20,,IN,,,,
,,53,2020-03-09 09:58:57,,IN,,,,
,,HR-EMP-00018,2020-03-09 10:33:52,,IN,,,,
,,84,2020-03-09 10:41:21,,IN,,,,
,,HR-EMP-00004,2020-03-09 10:50:30,,IN,,,,
,,HR-EMP-00001,2020-03-09 10:54:56,,IN,,,,
,,HR-EMP-00012,2020-03-09 11:00:50,,IN,,,,
,,HR-EMP-00014,2020-03-09 11:07:46,,IN,,,,
,,HR-EMP-00020,2020-03-09 11:09:48,,IN,,,,
,,HR-EMP-00019,2020-03-09 11:12:55,,IN,,,,
,,HR-EMP-00007,2020-03-09 11:21:42,,IN,,,,
,,HR-EMP-00009,2020-03-09 18:30:54,,OUT,,,,,
,,HR-EMP-00018,2020-03-09 18:45:51,,OUT,,,,,
,,35,2020-03-09 19:03:22,,IN,,,,
,,HR-EMP-00007,2020-03-09 19:06:38,,OUT,,,,,
,,HR-EMP-00001,2020-03-09 19:06:46,,OUT,,,,,
,,HR-EMP-00020,2020-03-09 19:06:49,,OUT,,,,,
,,HR-EMP-00014,2020-03-09 19:06:50,,OUT,,,,,
,,HR-EMP-00012,2020-03-09 19:07:00,,OUT,,,,,
,,HR-EMP-00004,2020-03-09 19:50:59,,OUT,,,,,
,,HR-EMP-00019,2020-03-09 20:09:25,,OUT,,,,,
,,HR-EMP-00009,2020-03-10 10:00:20,,IN,,,,
,,53,2020-03-10 10:00:28,,IN,,,,
,,HR-EMP-00014,2020-03-10 10:12:23,,IN,,,,
,,HR-EMP-00018,2020-03-10 10:24:47,,IN,,,,
,,HR-EMP-00020,2020-03-10 10:29:48,,IN,,,,
,,HR-EMP-00012,2020-03-10 10:37:14,,IN,,,,
,,HR-EMP-00007,2020-03-10 10:42:09,,IN,,,,
,,84,2020-03-10 10:50:13,,IN,,,,
,,HR-EMP-00004,2020-03-10 10:51:24,,IN,,,,
,,HR-EMP-00001,2020-03-10 11:10:12,,IN,,,,
,,HR-EMP-00019,2020-03-10 11:19:30,,IN,,,,
,,HR-EMP-00004,2020-03-10 17:12:39,,OUT,,,,,
,,53,2020-03-10 18:17:05,,OUT,,,,,
,,HR-EMP-00009,2020-03-10 18:37:47,,OUT,,,,,
,,HR-EMP-00018,2020-03-10 18:38:38,,OUT,,,,,
,,HR-EMP-00020,2020-03-10 18:59:11,,OUT,,,,,
,,HR-EMP-00014,2020-03-10 18:59:56,,OUT,,,,,
,,HR-EMP-00001,2020-03-10 19:00:03,,OUT,,,,,
,,HR-EMP-00012,2020-03-10 19:00:06,,OUT,,,,,
,,HR-EMP-00007,2020-03-10 19:06:15,,OUT,,,,,
,,HR-EMP-00019,2020-03-10 20:08:26,,OUT,,,,,
,,53,2020-03-11 10:06:19,,IN,,,,
